Bateria_Num,Pt,Time,Freq,Zreal,Zimag,Zsig,Zmod,Zphz,Idc,Vdc,IERange,Imod,Vmod,Temp
1,0,5,10019.53,0.0863535,-0.0028741,1,0.0864013,-1.906296,-3.683363E-005,4.039976,11,0.0495177,0.0042784,1473.314
1,1,6,7928.241,0.0873498,-0.0042141,1,0.0874514,-2.762011,-0.0003377,4.039848,11,0.069174,0.0060494,1473.223
1,2,8,6307.871,0.0884171,-0.0054114,1,0.0885826,-3.502322,-0.0001342,4.039884,11,0.0755476,0.0066922,1474.493
1,3,9,5034.722,0.0895393,-0.0064841,1,0.0897737,-4.141909,-2.488757E-005,4.039928,11,0.0563974,0.0050442,1473.223
1,4,11,3993.056,0.0908093,-0.0074594,1,0.0911151,-4.695928,-2.57389E-005,4.039922,11,0.0592235,0.0053862,1474.493
1,5,12,3144.055,0.0922446,-0.0084018,1,0.0926264,-5.204215,3.971238E-005,4.039978,11,0.0569123,0.0052666,1473.223
1,6,14,2519.531,0.0936123,-0.0092184,1,0.0940651,-5.624044,3.824945E-005,4.039967,11,0.0549172,0.0051631,1474.493
1,7,15,2000.762,0.0951316,-0.0100248,1,0.0956584,-6.015519,3.646269E-005,4.039969,11,0.0537709,0.0051421,1474.493
1,8,16,1580.669,0.0967958,-0.0108182,1,0.0973985,-6.377077,3.56161E-005,4.039972,11,0.0527485,0.0051368,1473.314
1,9,18,1253.634,0.0985374,-0.0115807,1,0.0992156,-6.703019,3.434728E-005,4.039968,11,0.0517687,0.0051357,1474.493
1,10,19,1000.702,0.1003138,-0.0123004,1,0.1010651,-6.990675,-3.285302E-005,4.039917,11,0.0511515,0.0051693,1473.314
1,11,21,790.0281,0.1023134,-0.0130245,1,0.103139,-7.25473,-3.335084E-005,4.039918,11,0.0508339,0.0052428,1474.493
1,12,22,628.811,0.1043756,-0.0136665,1,0.1052666,-7.459644,3.392846E-005,4.039969,11,0.050499,0.0053157,1473.223
1,13,24,502.2321,0.1064456,-0.0143089,1,0.107403,-7.656056,3.298151E-005,4.039962,11,0.0480085,0.0052101,1474.583
1,14,25,400.1524,0.1087088,-0.0148711,1,0.1097213,-7.789578,3.347528E-005,4.039966,11,0.0515749,0.0056899,1474.583
1,15,26,315.5048,0.1111612,-0.0154346,1,0.1122277,-7.90493,3.233179E-005,4.039962,11,0.0507147,0.0057079,1473.404
1,16,28,252.0161,0.1136168,-0.0158764,1,0.1147207,-7.95481,-3.181561E-005,4.039958,11,0.0502425,0.0057731,1474.674
1,17,29,200.3205,0.1162027,-0.0162649,1,0.1173355,-7.967908,-3.386314E-005,4.039961,11,0.0500903,0.0058828,1473.676
1,18,31,158.0056,0.1190445,-0.0164589,1,0.1201769,-7.871719,-3.295075E-005,4.039958,11,0.0498529,0.0059944,1475.853
1,19,32,125.558,0.1218089,-0.0165387,1,0.1229266,-7.732117,3.451087E-005,4.039967,11,0.0495377,0.0060915,1475.763
1,20,33,99.734,0.1246073,-0.0164254,1,0.1256852,-7.509278,-3.516194E-005,4.039963,11,0.0490254,0.006163,1474.674
1,21,35,79.44915,0.1273847,-0.0160858,1,0.1283963,-7.19708,1.912827E-005,4.039972,11,0.0510346,0.0065535,1475.853
1,22,36,62.91946,0.1301489,-0.0155693,1,0.1310768,-6.821696,-4.697121E-005,4.039974,11,0.0500092,0.0065555,1474.674
1,23,38,49.86702,0.1328223,-0.0147911,1,0.1336433,-6.354295,1.958686E-005,4.039973,11,0.0500212,0.0066853,1475.853
1,24,39,38.42213,0.1355044,-0.0137337,1,0.1361986,-5.787285,1.906759E-005,4.039967,11,0.0500041,0.0068107,1474.583
1,25,41,31.25,0.1374902,-0.012733,1,0.1380785,-5.291094,1.903472E-005,4.039969,11,0.0500008,0.0069042,1475.672
1,26,42,24.93351,0.139351,-0.0115947,1,0.1398326,-4.756356,1.963273E-005,4.039974,11,0.0500023,0.006992,1474.039
1,27,44,20.03205,0.1409329,-0.0103755,1,0.1413143,-4.210545,-4.673498E-005,4.039968,11,0.0500029,0.0070662,1475.218
1,28,45,15.625,0.1423374,-0.0090963,1,0.1426278,-3.656586,1.941906E-005,4.039968,11,0.0499988,0.0071313,1473.676
1,29,47,12.46675,0.1433895,-0.007987,1,0.1436117,-3.188143,1.945604E-005,4.039978,11,0.0500007,0.0071807,1473.495
1,30,49,9.9734,0.1442088,-0.0070196,1,0.1443795,-2.78677,1.930236E-005,4.039977,11,0.0499995,0.0072189,1474.674
1,31,51,7.971939,0.1449093,-0.0062255,1,0.145043,-2.459981,1.889808E-005,4.039987,11,0.0500004,0.0072522,1473.495
1,32,53,6.351626,0.1454936,-0.0055214,1,0.1455983,-2.173285,1.888907E-005,4.039986,11,0.05,0.0072799,1473.495
1,33,55,5.013369,0.1460067,-0.004962,1,0.146091,-1.946425,-4.720132E-005,4.039989,11,0.050001,0.0073047,1474.946
1,34,57,3.985969,0.1464135,-0.0045571,1,0.1464844,-1.782746,1.840567E-005,4.039992,11,0.0499994,0.0073241,1473.495
1,35,60,3.175813,0.146806,-0.0043146,1,0.1468694,-1.683442,1.888663E-005,4.039997,11,0.0499996,0.0073434,1474.674
1,36,63,2.516103,0.1473993,-0.0041186,1,0.1474568,-1.600525,-4.470476E-005,4.04,11,0.0487722,0.0071891,1474.674
1,37,68,1.99553,0.1476932,-0.0040687,1,0.1477492,-1.578012,-4.384769E-005,4.040005,11,0.0508437,0.0074968,1476.035
1,38,73,1.587906,0.1480453,-0.0041361,1,0.1481031,-1.600335,2.065205E-005,4.04002,11,0.0502973,0.0074342,1474.674
1,39,78,1.258052,0.148439,-0.0043446,1,0.1485025,-1.67649,-4.423558E-005,4.040009,11,0.0500985,0.0074282,1474.674
1,40,86,0.997765,0.1489655,-0.0046084,1,0.1490367,-1.771938,-4.413576E-005,4.040025,11,0.0500235,0.0074472,1474.946
1,41,92,0.7927448,0.149428,-0.005028,1,0.1495126,-1.927181,-4.393223E-005,4.04003,11,0.05,0.0074701,1476.126
1,42,100,0.6290258,0.1499314,-0.0055477,1,0.150034,-2.11908,-4.381505E-005,4.040041,11,0.049995,0.0074973,1476.217
1,43,108,0.4988825,0.1506026,-0.0061584,1,0.1507285,-2.341627,-4.392675E-005,4.040045,11,0.0499948,0.0075333,1474.855
1,44,117,0.3985969,0.1512308,-0.0068587,1,0.1513863,-2.596744,1.962648E-005,4.040061,11,0.0499955,0.0075671,1476.307
1,45,131,0.316723,0.1519728,-0.0077011,1,0.1521678,-2.900938,1.922234E-005,4.040061,11,0.049998,0.0076071,1474.946
1,46,149,0.2514753,0.1528895,-0.0086651,1,0.1531348,-3.24379,1.864565E-005,4.040071,11,0.0499994,0.007656,1476.398
1,47,170,0.1999787,0.1538658,-0.0098333,1,0.1541796,-3.656713,1.817561E-005,4.040088,11,0.05,0.0077086,1475.128
1,48,192,0.1587906,0.1549585,-0.0111413,1,0.1553585,-4.112426,1.783467E-005,4.040101,11,0.0500009,0.0077678,1476.579
1,49,217,0.1260081,0.1563867,-0.0125848,1,0.1568923,-4.600819,1.781255E-005,4.040246,11,0.050001,0.0078446,1476.67
1,50,248,0.1001603,0.1580359,-0.0142022,1,0.1586728,-5.135195,1.719454E-005,4.0405,11,0.0500014,0.0079338,1474.311
2,0,4,10019.53,0.170307,-0.0030475,1,0.1703343,-1.025164,-2.712369E-005,4.049555,11,0.0473063,0.0080579,1474.946
2,1,5,7928.241,0.1714268,-0.0044886,1,0.1714855,-1.49989,-0.0002668,4.049428,11,0.0669922,0.0114882,1477.397
2,2,7,6307.871,0.1730499,-0.0057573,1,0.1731456,-1.905496,-0.0001069,4.049461,11,0.0725282,0.0125579,1474.946
2,3,8,5034.722,0.1740916,-0.0068699,1,0.1742271,-2.259816,-2.280661E-005,4.049514,11,0.0564883,0.0098053,1477.397
2,4,10,3993.056,0.1754602,-0.0078935,1,0.1756376,-2.575842,-2.264744E-005,4.049517,11,0.0591965,0.0103779,1476.67
2,5,11,3144.055,0.1764588,-0.0088743,1,0.1766818,-2.879041,3.055674E-005,4.049563,11,0.0568427,0.0100337,1476.217
2,6,13,2519.531,0.177776,-0.0097177,1,0.1780414,-3.128823,2.865255E-005,4.049562,11,0.0548515,0.0097608,1477.397
2,7,14,2000.762,0.1792085,-0.010558,1,0.1795192,-3.371677,2.726031E-005,4.049561,11,0.0537465,0.0096457,1477.397
2,8,16,1580.669,0.1810776,-0.0113725,1,0.1814343,-3.593728,2.63991E-005,4.049567,11,0.0526904,0.0095582,1477.397
2,9,17,1253.634,0.1825678,-0.0121753,1,0.1829733,-3.815351,2.552809E-005,4.049555,11,0.0517873,0.0094747,1475.128
2,10,19,1000.702,0.1844055,-0.0129462,1,0.1848594,-4.015872,-2.877254E-005,4.049525,11,0.0511559,0.0094561,1477.397
2,11,20,790.0281,0.1866678,-0.013705,1,0.1871703,-4.19909,-2.825225E-005,4.049514,11,0.0508274,0.009513,1476.67
2,12,21,628.811,0.1887232,-0.0144295,1,0.189274,-4.37226,2.617115E-005,4.049559,11,0.0504876,0.0095558,1476.217
2,13,23,502.2321,0.1910168,-0.0151188,1,0.1916142,-4.525472,2.44508E-005,4.049563,11,0.047994,0.0092924,1477.397
2,14,24,400.1524,0.1933341,-0.0157909,1,0.1939779,-4.669359,2.481045E-005,4.049564,11,0.0515585,0.0100561,1475.309
2,15,26,315.5048,0.1957659,-0.0164272,1,0.1964539,-4.796585,2.411183E-005,4.049564,11,0.0506991,0.0099886,1477.487
2,16,27,252.0161,0.1984285,-0.0169815,1,0.1991538,-4.891456,-2.489051E-005,4.049553,11,0.0502297,0.0100195,1477.487
2,17,28,200.3205,0.2010457,-0.0174443,1,0.2018011,-4.959023,-2.593036E-005,4.049562,11,0.0500771,0.0101149,1476.398
2,18,30,158.0056,0.2039209,-0.0178247,1,0.2046984,-4.995526,-2.77278E-005,4.049562,11,0.049839,0.0102074,1477.487
2,19,31,125.558,0.2067618,-0.0180211,1,0.2075456,-4.981246,2.417028E-005,4.049571,11,0.0496299,0.0103038,1476.126
2,20,32,99.734,0.2098624,-0.018001,1,0.210633,-4.902557,-2.872602E-005,4.049562,11,0.048914,0.0103049,1477.487
2,21,34,79.44915,0.2128878,-0.0177632,1,0.2136275,-4.769669,1.13908E-005,4.049573,11,0.0511265,0.0109234,1477.487
2,22,35,62.91946,0.2159654,-0.0173073,1,0.2166578,-4.58184,-4.250708E-005,4.049561,11,0.050011,0.0108361,1477.306
2,23,37,49.86702,0.2189567,-0.0166739,1,0.2195907,-4.354759,1.067888E-005,4.049581,11,0.0500185,0.0109841,1477.487
2,24,38,38.42213,0.2222492,-0.0156687,1,0.2228008,-4.03272,1.081556E-005,4.049572,11,0.0500032,0.0111411,1476.307
2,25,40,31.25,0.2245996,-0.014747,1,0.2250832,-3.756585,1.105076E-005,4.049584,11,0.0500018,0.0112548,1476.307
2,26,41,24.93351,0.227156,-0.0135499,1,0.2275597,-3.41367,1.108882E-005,4.049572,11,0.0500017,0.0113785,1476.851
2,27,43,20.03205,0.2293942,-0.0123173,1,0.2297246,-3.073548,-4.129801E-005,4.04958,11,0.0500026,0.0114869,1476.307
2,28,45,15.625,0.2311947,-0.0108836,1,0.2314507,-2.695243,1.040112E-005,4.049574,11,0.0499992,0.0115724,1477.487
2,29,46,12.46675,0.2324156,-0.0096224,1,0.2326147,-2.370781,1.08483E-005,4.049595,11,0.0499999,0.0116308,1477.487
2,30,48,9.9734,0.2331093,-0.0084859,1,0.2332637,-2.084813,1.092952E-005,4.049586,11,0.0500011,0.0116635,1476.307
2,31,50,7.971939,0.2339843,-0.00749,1,0.2341041,-1.833456,1.061612E-005,4.049592,11,0.0500001,0.0117052,1476.217
2,32,52,6.351626,0.2349097,-0.0066423,1,0.2350036,-1.619669,1.045393E-005,4.049601,11,0.0499994,0.01175,1476.126
2,33,54,5.013369,0.2357667,-0.0059243,1,0.2358411,-1.439411,-4.090508E-005,4.049591,11,0.0500014,0.0117924,1476.126
2,34,57,3.985969,0.2363777,-0.0053694,1,0.2364387,-1.301259,1.098063E-005,4.0496,11,0.0499995,0.0118218,1476.217
2,35,59,3.175813,0.23681,-0.0050178,1,0.2368632,-1.213869,1.063739E-005,4.049601,11,0.0499999,0.0118431,1476.217
2,36,63,2.516103,0.237337,-0.0047775,1,0.2373851,-1.153179,-3.871808E-005,4.049597,11,0.0487651,0.0115717,1477.578
2,37,67,1.99553,0.2367859,-0.0046401,1,0.2368314,-1.122639,-3.852078E-005,4.049601,11,0.0508447,0.0120171,1476.307
2,38,73,1.587906,0.2365485,-0.004629,1,0.2365938,-1.121074,1.266855E-005,4.049628,11,0.0502981,0.0118762,1475.581
2,39,78,1.258052,0.2365723,-0.0048314,1,0.2366217,-1.169954,-3.831393E-005,4.049614,11,0.0500995,0.0118361,1475.266
2,40,84,0.997765,0.2371755,-0.0051771,1,0.237232,-1.250469,-3.847491E-005,4.04962,11,0.0500235,0.0118542,1475.037
2,41,91,0.7927448,0.2377323,-0.0054861,1,0.2377956,-1.321974,-3.809242E-005,4.049634,11,0.050001,0.0118812,1476.398
2,42,98,0.6290258,0.2380412,-0.0059645,1,0.238116,-1.435347,-3.798861E-005,4.049644,11,0.0499948,0.0118988,1476.489
2,43,106,0.4988825,0.2383825,-0.0066252,1,0.2384746,-1.591962,-3.839622E-005,4.049659,11,0.0499954,0.0119189,1475.128
2,44,115,0.3985969,0.2389392,-0.0074398,1,0.239055,-1.783438,1.189747E-005,4.049681,11,0.0499961,0.0119494,1475.128
2,45,127,0.316723,0.2392676,-0.0081652,1,0.2394069,-1.954501,1.135606E-005,4.049695,11,0.0499986,0.0119685,1475.128
2,46,141,0.2514753,0.2392504,-0.0091905,1,0.2394269,-2.199855,1.124913E-005,4.049706,11,0.0499998,0.0119703,1475.4
2,47,159,0.1999787,0.2396373,-0.0103376,1,0.2398602,-2.470126,1.132198E-005,4.04971,11,0.0500005,0.0119925,1475.309
2,48,185,0.1587906,0.2406808,-0.0116641,1,0.2409633,-2.774541,1.079757E-005,4.049725,11,0.0500009,0.012048,1475.309
2,49,217,0.1260081,0.2410479,-0.0131438,1,0.241406,-3.121118,1.071877E-005,4.04986,11,0.0500012,0.0120704,1475.4
2,50,255,0.1001603,0.2434469,-0.0148354,1,0.2438985,-3.487244,1.04354E-005,4.050145,11,0.0500014,0.0121951,1475.944
3,0,4,10019.53,0.1692331,-0.0031017,1,0.1692616,-1.049989,-3.194917E-006,4.07688,11,0.0471462,0.00798,1475.763
3,1,5,7928.241,0.1696154,-0.0045875,1,0.1696775,-1.549255,-0.0002303,4.076748,11,0.0643708,0.0109223,1477.669
3,2,7,6307.871,0.1697449,-0.0058523,1,0.1698457,-1.974613,-0.0001259,4.076771,11,0.0750853,0.0127529,1475.763
3,3,8,5034.722,0.170285,-0.0070464,1,0.1704307,-2.369539,-1.712302E-005,4.076836,11,0.0562519,0.0095515,1477.124
3,4,10,3993.056,0.1718995,-0.008132,1,0.1720917,-2.708448,-1.844484E-005,4.076837,11,0.0591563,0.0101615,1475.763
3,5,12,3144.055,0.1728736,-0.0091688,1,0.1731166,-3.035988,2.612233E-005,4.076879,11,0.0568004,0.0098239,1477.124
3,6,13,2519.531,0.1738543,-0.0100628,1,0.1741453,-3.312609,2.391229E-005,4.07688,11,0.0548429,0.0095457,1477.033
3,7,14,2000.762,0.1761567,-0.010969,1,0.1764979,-3.56313,2.242952E-005,4.076875,11,0.0536989,0.009475,1475.853
3,8,16,1580.669,0.1777644,-0.0118538,1,0.1781592,-3.81498,2.366863E-005,4.07688,11,0.0526204,0.0093732,1477.124
3,9,17,1253.634,0.1790611,-0.0127039,1,0.1795112,-4.05819,2.246501E-005,4.076883,11,0.0518,0.0092978,1475.944
3,10,19,1000.702,0.180854,-0.0135325,1,0.1813596,-4.279216,-2.072641E-005,4.076838,11,0.0511617,0.0092781,1477.124
3,11,20,790.0281,0.1840817,-0.0143539,1,0.1846405,-4.458668,-2.149038E-005,4.076837,11,0.0508257,0.0093841,1476.307
3,12,22,628.811,0.1853946,-0.0150717,1,0.1860062,-4.647659,2.087862E-005,4.076886,11,0.0504834,0.00939,1477.124
3,13,23,502.2321,0.1876901,-0.0158049,1,0.1883543,-4.813371,2.10499E-005,4.076894,11,0.0479888,0.0091334,1475.853
3,14,24,400.1524,0.1896831,-0.0164421,1,0.1903944,-4.95412,2.218733E-005,4.076912,11,0.0515517,0.0098691,1477.124
3,15,26,315.5048,0.1928372,-0.0170212,1,0.1935869,-5.044277,2.001424E-005,4.076889,11,0.0506908,0.0098412,1477.124
3,16,27,252.0161,0.1964645,-0.0174902,1,0.1972415,-5.087327,-1.99991E-005,4.076875,11,0.050323,0.0099418,1477.124
3,17,29,200.3205,0.1989332,-0.0179209,1,0.1997388,-5.147599,-2.109697E-005,4.076873,11,0.0500667,0.0100095,1477.215
3,18,30,158.0056,0.20214,-0.0181963,1,0.2029574,-5.143802,-2.321467E-005,4.076872,11,0.0498311,0.010119,1475.853
3,19,32,125.558,0.2056991,-0.0182987,1,0.2065114,-5.083572,2.173361E-005,4.076883,11,0.0496237,0.0102512,1477.215
3,20,33,99.734,0.2083334,-0.0181866,1,0.2091257,-4.989013,-2.110054E-005,4.076874,11,0.0489081,0.01023,1475.853
3,21,35,79.44915,0.2105656,-0.0178861,1,0.2113239,-4.855233,6.515649E-006,4.07691,11,0.0511107,0.0108022,1477.215
3,22,36,62.91946,0.212328,-0.0174648,1,0.2130451,-4.702224,-3.623759E-005,4.076888,11,0.050011,0.0106554,1475.944
3,23,37,49.86702,0.2156501,-0.0166888,1,0.2162948,-4.4252,7.265044E-006,4.076899,11,0.0500189,0.0108193,1477.215
3,24,39,38.42213,0.2186166,-0.0156913,1,0.219179,-4.105391,8.207957E-006,4.076899,11,0.0500042,0.0109602,1476.307
3,25,40,31.25,0.2212575,-0.0147523,1,0.2217487,-3.814536,7.311846E-006,4.0769,11,0.0500007,0.0110878,1476.126
3,26,42,24.93351,0.2229513,-0.0135414,1,0.2233621,-3.475699,7.752486E-006,4.076891,11,0.0500019,0.0111687,1475.853
3,27,44,20.03205,0.224504,-0.0122781,1,0.2248395,-3.130371,-3.570657E-005,4.0769,11,0.050004,0.011243,1477.215
3,28,45,15.625,0.2262803,-0.0108426,1,0.2265399,-2.743322,7.30441E-006,4.076904,11,0.0499973,0.0113264,1476.035
3,29,47,12.46675,0.2274468,-0.0096058,1,0.2276495,-2.418356,7.170982E-006,4.076912,11,0.0500011,0.0113828,1475.944
3,30,49,9.9734,0.2283862,-0.0084881,1,0.2285439,-2.128458,8.191573E-006,4.076911,11,0.0500003,0.0114273,1476.035
3,31,50,7.971939,0.2297266,-0.0074989,1,0.2298489,-1.869618,7.612522E-006,4.076921,11,0.0500002,0.0114925,1476.851
3,32,52,6.351626,0.2305205,-0.0066745,1,0.2306171,-1.658483,7.744726E-006,4.076922,11,0.05,0.0115309,1475.853
3,33,55,5.013369,0.2314042,-0.0059846,1,0.2314816,-1.481469,-3.460809E-005,4.07692,11,0.0500015,0.0115744,1475.944
3,34,57,3.985969,0.2325545,-0.005489,1,0.2326193,-1.3521,7.631328E-006,4.076928,11,0.0499987,0.0116307,1475.853
3,35,60,3.175813,0.2330228,-0.0051282,1,0.2330792,-1.260733,7.71192E-006,4.076933,11,0.0500001,0.011654,1475.853
3,36,63,2.516103,0.2344211,-0.0049299,1,0.2344729,-1.204747,-3.271169E-005,4.07694,11,0.048761,0.0114288,1475.944
3,37,67,1.99553,0.2348516,-0.0048441,1,0.2349015,-1.181619,-3.157664E-005,4.076951,11,0.0508457,0.0119194,1476.126
3,38,71,1.587906,0.2353552,-0.0049727,1,0.2354077,-1.210402,9.492011E-006,4.076975,11,0.0502985,0.0118168,1475.944
3,39,76,1.258052,0.2355265,-0.005126,1,0.2355823,-1.246798,-3.322364E-005,4.076956,11,0.0500994,0.0117841,1475.944
3,40,84,0.997765,0.2361615,-0.0053968,1,0.2362232,-1.309107,-3.337469E-005,4.076966,11,0.0500244,0.011804,1476.126
3,41,91,0.7927448,0.235618,-0.0058131,1,0.2356897,-1.413293,-3.309186E-005,4.076973,11,0.0500009,0.011776,1477.306
3,42,99,0.6290258,0.2380325,-0.0064678,1,0.2381204,-1.556455,-3.341505E-005,4.076977,11,0.0499954,0.0118992,1477.306
3,43,107,0.4988825,0.2365191,-0.0069773,1,0.236622,-1.689722,-3.295644E-005,4.077001,11,0.0499953,0.0118263,1476.07
3,44,116,0.3985969,0.2374785,-0.0078698,1,0.2376089,-1.898039,8.527415E-006,4.077002,11,0.0499964,0.0118772,1477.397
3,45,130,0.316723,0.2383304,-0.0088118,1,0.2384932,-2.117445,7.984469E-006,4.077012,11,0.0499989,0.0119229,1476.217
3,46,145,0.2514753,0.2393123,-0.0098311,1,0.2395142,-2.352422,8.002513E-006,4.077022,11,0.05,0.0119747,1476.035
3,47,166,0.1999787,0.2392159,-0.0111096,1,0.2394738,-2.659015,7.969174E-006,4.077037,11,0.0500008,0.0119733,1476.126
3,48,193,0.1587906,0.2416812,-0.0124448,1,0.2420014,-2.947699,8.003924E-006,4.07707,11,0.0500014,0.0121,1477.578
3,49,224,0.1260081,0.243687,-0.0141553,1,0.2440978,-3.324466,7.554434E-006,4.077201,11,0.0500013,0.012205,1476.217
3,50,263,0.1001603,0.2454203,-0.0159271,1,0.2459366,-3.713137,7.557861E-006,4.077506,11,0.0500015,0.012297,1476.307
4,0,4,10019.53,0.087558,-0.0026786,1,0.087599,-1.752233,-2.709158E-005,4.080562,11,0.0483496,0.0042354,1476.398
4,1,6,7928.241,0.0886283,-0.0041981,1,0.0887277,-2.711924,-0.000252,4.080443,11,0.0680727,0.0060399,1477.76
4,2,7,6307.871,0.0896866,-0.005435,1,0.0898511,-3.467904,-8.026918E-005,4.080473,11,0.0706711,0.0063499,1477.76
4,3,9,5034.722,0.0908564,-0.0065555,1,0.0910926,-4.126873,-1.345983E-005,4.080511,11,0.0560992,0.0050913,1477.76
4,4,10,3993.056,0.0922211,-0.0076153,1,0.092535,-4.720565,-1.166086E-005,4.080515,11,0.0590326,0.0054525,1477.76
4,5,12,3144.055,0.0937079,-0.008585,1,0.0941003,-5.234518,2.339772E-005,4.080579,11,0.0567018,0.0053307,1477.76
4,6,13,2519.531,0.0951641,-0.0094183,1,0.095629,-5.652111,2.144667E-005,4.080551,11,0.0546203,0.0052206,1477.76
4,7,15,2000.762,0.0967115,-0.0102755,1,0.0972558,-6.064839,2.05305E-005,4.080559,11,0.0536057,0.005212,1477.76
4,8,16,1580.669,0.0984175,-0.0110977,1,0.0990412,-6.433575,1.947396E-005,4.08056,11,0.0526099,0.0052097,1479.032
4,9,18,1253.634,0.1001802,-0.011862,1,0.1008801,-6.752756,1.93117E-005,4.080553,11,0.0517188,0.0052169,1477.851
4,10,19,1000.702,0.1020188,-0.0125995,1,0.1027939,-7.040493,-1.82394E-005,4.080516,11,0.051134,0.0052559,1477.76
4,11,21,790.0281,0.1040099,-0.0133621,1,0.1048647,-7.320637,-1.833722E-005,4.080523,11,0.0507715,0.0053239,1477.76
4,12,22,628.811,0.106114,-0.0140526,1,0.1070405,-7.543759,1.771824E-005,4.080565,11,0.0504058,0.0053953,1476.398
4,13,24,502.2321,0.1082965,-0.0147335,1,0.1092942,-7.747421,1.901461E-005,4.08056,11,0.0481037,0.0053124,1477.76
4,14,25,400.1524,0.1105907,-0.0153773,1,0.1116547,-7.91604,1.815599E-005,4.080564,11,0.051455,0.0057767,1477.851
4,15,26,315.5048,0.1131244,-0.0159913,1,0.1142491,-8.046023,1.682271E-005,4.080554,11,0.0506935,0.0058083,1476.67
4,16,28,252.0161,0.1156858,-0.0165191,1,0.1168593,-8.126481,-1.601341E-005,4.080557,11,0.0503219,0.00589,1477.851
4,17,29,200.3205,0.118346,-0.0169924,1,0.1195597,-8.17081,-1.659832E-005,4.08055,11,0.0500659,0.0059914,1477.851
4,18,31,158.0056,0.1212568,-0.017332,1,0.1224892,-8.134526,-1.425744E-005,4.080564,11,0.0498264,0.0061065,1479.032
4,19,32,125.558,0.1241234,-0.0174709,1,0.1253469,-8.011976,1.887168E-005,4.080575,11,0.0496194,0.0062217,1476.579
4,20,33,99.734,0.1270658,-0.0174166,1,0.1282538,-7.804747,-1.51673E-005,4.080564,11,0.0489064,0.0062737,1477.851
4,21,35,79.44915,0.1299352,-0.0171662,1,0.1310642,-7.525949,5.154638E-006,4.080578,11,0.0511244,0.0067014,1476.67
4,22,36,62.91946,0.1329015,-0.0167993,1,0.133959,-7.204206,-2.878919E-005,4.080568,11,0.0500077,0.0066995,1476.67
4,23,38,49.86702,0.1356641,-0.0161327,1,0.13662,-6.781562,4.242174E-006,4.080575,11,0.0500216,0.0068343,1477.306
4,24,39,38.42213,0.1387047,-0.015278,1,0.1395436,-6.285649,4.367692E-006,4.080594,11,0.0500041,0.0069779,1476.67
4,25,41,31.25,0.1408483,-0.0143878,1,0.1415813,-5.832583,5.260441E-006,4.080582,11,0.050001,0.0070793,1476.67
4,26,42,24.93351,0.143066,-0.0132712,1,0.1436803,-5.299755,4.717054E-006,4.08058,11,0.0500019,0.0071844,1477.851
4,27,44,20.03205,0.1449619,-0.0121008,1,0.145466,-4.771747,-3.036334E-005,4.080585,11,0.0500013,0.0072736,1477.851
4,28,46,15.625,0.1467021,-0.0107456,1,0.1470951,-4.189316,5.328095E-006,4.080595,11,0.0499999,0.0073548,1476.579
4,29,48,12.46675,0.1480199,-0.0095394,1,0.1483269,-3.687418,4.741794E-006,4.080595,11,0.0500004,0.0074164,1477.851
4,30,49,9.9734,0.1491062,-0.0084617,1,0.1493461,-3.248012,5.039647E-006,4.080596,11,0.0500007,0.0074674,1477.851
4,31,51,7.971939,0.1499102,-0.007503,1,0.1500978,-2.865263,5.06821E-006,4.080606,11,0.0499999,0.0075049,1476.67
4,32,53,6.351626,0.1506095,-0.0066681,1,0.150757,-2.535054,4.818943E-006,4.080607,11,0.0500002,0.0075379,1476.579
4,33,56,5.013369,0.1511448,-0.0059833,1,0.1512632,-2.266965,-2.997281E-005,4.080614,11,0.0500028,0.0075636,1476.489
4,34,58,3.985969,0.1515272,-0.005432,1,0.1516245,-2.053083,4.623518E-006,4.080615,11,0.0499968,0.0075807,1476.579
4,35,61,3.175813,0.151977,-0.0051072,1,0.1520628,-1.924711,4.657933E-006,4.080618,11,0.0500005,0.0076032,1476.489
4,36,63,2.516103,0.1523784,-0.0048882,1,0.1524568,-1.837376,-2.81423E-005,4.080634,11,0.048758,0.0074307,1476.579
4,37,67,1.99553,0.1527548,-0.0048339,1,0.1528312,-1.812493,-2.79104E-005,4.08063,11,0.0508463,0.0077551,1476.858
4,38,71,1.587906,0.1531442,-0.0048826,1,0.1532221,-1.826088,6.765884E-006,4.080638,11,0.0502984,0.0076913,1476.579
4,39,78,1.258052,0.1534545,-0.0050417,1,0.1535373,-1.881746,-2.785921E-005,4.080648,11,0.0501002,0.0076802,1477.942
4,40,84,0.997765,0.1540369,-0.0052267,1,0.1541255,-1.943374,-2.882708E-005,4.08066,11,0.0500246,0.0077016,1476.579
4,41,89,0.7927448,0.1543947,-0.0057315,1,0.154501,-2.125997,-2.833801E-005,4.080664,11,0.050001,0.0077195,1476.579
4,42,97,0.6290258,0.1550227,-0.0062083,1,0.155147,-2.293352,-2.883864E-005,4.080671,11,0.0499962,0.007753,1476.67
4,43,107,0.4988825,0.1554598,-0.006839,1,0.1556101,-2.518931,-2.807023E-005,4.080687,11,0.0499957,0.0077774,1477.942
4,44,116,0.3985969,0.1559519,-0.0075219,1,0.1561332,-2.761361,6.050512E-006,4.080706,11,0.0499962,0.0078045,1477.942
4,45,131,0.316723,0.1565169,-0.008433,1,0.1567439,-3.084079,6.099857E-006,4.080726,11,0.049999,0.007836,1476.67
